ResponseName,RecommendationCount,IsFree,ScreenshotCount,PlatformWindows,PlatformMac,PlatformLinux,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer
March of the Living,389,False,14,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False
StarFringe: Adversus,0,False,14,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
Drusilla Dreams,0,False,6,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
VReakout,0,False,8,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
SpiritSphere,0,False,6,True,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False
Rumpus,0,False,14,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Infinite Shooter,0,False,5,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
CS:GO Player Profiles: karrigan - Astralis,0,True,1,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CS:GO Player Profiles: pashaBiceps - Virtus.Pro,0,True,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CS:GO Player Profiles: Guardian - NaVi,0,True,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CS:GO Player Profiles: Happy - Team EnVyUs,0,True,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Space Bit Attack,0,False,5,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
CS:GO Player Profiles: fnx - Luminosity,0,True,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CS:GO Player Profiles: Friberg - Ninjas in Pyjamas,0,True,1,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CS:GO Player Profiles: Maikelele - FaZe,0,True,0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Vilmonic,0,False,7,True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False
VR Baseball,0,False,14,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
Gahkthun of the Golden Lightning Steam Edition,0,False,13,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Cabals: Magic & Battle Cards,0,True,7,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False
Last Heroes 3,0,False,5,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False
GAIN,0,False,5,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Grim Legends 3: The Dark City,119,False,8,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False
Mythic Wonders: The Philosophers Stone,0,False,7,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False
Zombie Pinball,0,False,8,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Wrath of Anna,0,False,94,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
Plastic Playground,114,True,5,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
ABE VR,138,True,5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Auto Age: Standoff,0,False,28,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
Cursor Challenge,0,False,6,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Kingdom Rush Frontiers,434,False,7,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False
Conception II: Children of the Seven Stars,216,False,12,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
FireAlpaca SE,0,False,6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
WRC 6 FIA World Rally Championship,0,False,8,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
States Firms & Households,0,False,5,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
Snooker Nation Championship,0,False,8,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False
Within,0,True,5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Julai,0,False,11,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False
Carnival Games(r) VR,0,False,5,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
The Atomy,0,False,13,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
Intruder Alert: Ixian Operations,0,True,14,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
Astral Domine,0,False,5,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
Melting Hearts: Our Love Will Grow 2,0,False,14,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False
Medieval Battlefields - Black Edition,0,False,10,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
Masquerada: Songs and Shadows,0,False,7,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
Epsilon corp.,129,False,5,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
Love in the Glen,0,False,7,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False
Allods Online My.com,134,True,30,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
Discovr(tm) Egypt: King Tuts Tomb,0,True,8,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
Bowslinger,0,False,15,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
The Hero Project: Redemption Season,0,False,5,True,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False
BATTLESLOTHS,0,False,6,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False
Tower!3D,0,False,13,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Wars of Napoleon,0,False,7,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Kinacoustic,0,False,5,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
Cherry Tree High Girls Fight,0,False,7,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
Catch Canvas,0,False,6,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False
LightWalk,0,False,5,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
R.C. Bot Inc.,0,False,21,True,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False
Auro: A Monster-Bumping Adventure,0,False,5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Crush Crush,1979,True,8,True,True,True,False,True,False,False,True,False,False,False,True,True,False,False,False
VIRTUAnimator,0,False,5,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
Sokos,0,False,5,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
30 IMPOSSIBLE LEVELS,140,False,5,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
Deer Man,162,False,6,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False
Megadimension Neptunia VII,784,False,15,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
One Last Chance,0,False,5,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False
The Leisure of Grisaia,118,False,6,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
Rocket Riot,0,False,19,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
Xenoraid,0,False,9,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Starters Orders 6 Horse Racing,0,False,12,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
Circles,0,False,6,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Guards,121,False,9,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False
Blamdown: Udder Fury,0,False,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
Star Chart,0,False,22,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Nanotris,0,False,5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Trouble Witches Origin - Episode1 Daughters of Amalgam -,0,False,20,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
Breached,0,False,14,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False
Tick Tock Bang Bang,0,False,5,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
GooCubelets: OCD,0,False,13,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
Song of the Deep,178,False,5,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Draco Dux,0,False,9,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False
